filename;class_id;rel_x;rel_y;width;height
102.jpg;0;0.4710437138875326;0.9456475914849175;0.01942294438680013;0.0366321275499132
102.jpg;0;0.3125898361206055;0.929867384168837;0.04784609476725261;0.10668222384982638
52.jpg;0;0.5044917424519857;0.8281079288058811;0.02668924331665039;0.1398421156141493
52.jpg;0;0.41782045364379883;0.8298975626627604;0.022739728291829426;0.13501682620578342
3 (125).jpg;1;0.24206506981039946;0.6128855800229636;0.06899860669981758;0.08783048270636523
3 (125).jpg;2;0.5645549342317401;0.44223249028417355;0.02320602704893868;0.03478072673207048
3 (125).jpg;1;0.2878327639597767;0.4747976805874493;0.12164758286386165;0.11315898288742768
3 (125).jpg;2;0.343551995619288;0.563084588150599;0.020216312048570165;0.0275672025161807
61.jpg;0;0.4958266894022624;0.8251937594943576;0.02711493174235026;0.13954382663302953
61.jpg;0;0.4095632553100586;0.8366663818359376;0.025583426157633465;0.11872026485866971
1 (64).jpg;1;0.25018620041181455;0.5850351884275301;0.09850125942590102;0.27928375946427986
1 (64).jpg;1;0.7473577103524838;0.47194533599470445;0.10483968482827241;0.08161831891686348
17.jpg;0;0.5295096715291341;0.7262587466769749;0.025394312540690103;0.14575893063015408
17.jpg;0;0.4391939163208008;0.7224030965169271;0.023940912882486978;0.14039002905951606
17.jpg;0;0.1485932985941569;0.2483744413587782;0.01970076560974121;0.04480409028795031
17.jpg;0;0.4320590655008952;0.011798351539505852;0.01976464589436849;0.023335597064759996
2 (36).jpg;1;0.3972416283949366;0.3427259105219502;0.10163494326033683;0.10618531055530245
2 (36).jpg;1;0.40985589657189714;0.840129786535287;0.08328804879818323;0.09373903186750213
2 (36).jpg;2;0.41592194899073187;0.6933650686351823;0.027786110931972287;0.05857177351309166
2 (36).jpg;2;0.4001578205036667;0.4972546536752868;0.021115069119435437;0.043347478890518765
2 (36).jpg;2;0.4006894309565706;0.8006463808195362;0.030650732652196346;0.03429181310422251
2 (36).jpg;0;0.3153891293507702;0.12362392680914332;0.036832359601866524;0.05964349331716114
75.jpg;0;0.33238534927368163;0.7280251736111111;0.0295260747273763;0.08574822913275824
75.jpg;0;0.19135834376017252;0.74606970638699;0.03499905268351237;0.09387850443522135
75.jpg;0;0.49399627049764;0.3041636085510254;0.02731316884358724;0.23021692487928602
3 (148).jpg;2;0.28321451511023177;0.5222963768867269;0.02400243507241303;0.02545893553410614
3 (148).jpg;1;0.22168994399736514;0.43416372035836576;0.11996915205469671;0.1060302684895663
3 (148).jpg;1;0.4522302375649506;0.39987767047961886;0.17298939542950326;0.11805218732506662
3 (148).jpg;2;0.4948097085053066;0.4070633956079204;0.020784054162367335;0.03383954115991313
3 (148).jpg;1;0.18315344036750072;0.5807919854200035;0.06680913241404407;0.08103484883966805
110.jpg;0;0.48434693018595376;0.4149462555779351;0.02369823455810547;0.16503858184814452
110.jpg;0;0.3881068229675293;0.41847135713365347;0.026431973775227866;0.16267467668321398
110.jpg;0;0.39528846740722656;0.9032908562554253;0.022216288248697917;0.048520173814561626
110.jpg;0;0.3122483571370443;0.8985280354817708;0.05015567143758138;0.12681632995605469
110.jpg;0;0.4716922760009766;0.9080580783420138;0.02453130086263021;0.042305319892035585
3.jpg;0;0.5398556391398112;0.2204230033026801;0.02633349100748698;0.17496835645039877
3 (61).jpg;1;0.794274887948666;0.3917144571088847;0.08888043097729953;0.1044810908808369
3 (61).jpg;1;0.4977649112917342;0.47869153042717455;0.09390086048054246;0.1157711365831447
86.jpg;0;0.39611215591430665;0.4371632580227322;0.025667126973470053;0.07652660327487522
86.jpg;0;0.48539104461669924;0.9798050808376737;0.02367989222208659;0.030636639065212676
3 (113).jpg;0;0.8757223453161851;0.7837049840184934;0.05000873781600088;0.06100933537822389
3 (113).jpg;2;0.780240184855911;0.4512292525159764;0.10038260693820018;0.12499848433618267
3 (113).jpg;1;0.2276142048385908;0.5381734980499395;0.10975553404610112;0.1259650676519801
3 (113).jpg;2;0.2895244022585311;0.5376184768357537;0.025561134770231426;0.037969033468717314
3 (113).jpg;2;0.10025951097596367;0.649424881556044;0.022586327678752394;0.0296797636662567
3 (113).jpg;1;0.8546072042213296;0.6794129212830355;0.1545409436495799;0.14155091991983199
1 (93).jpg;1;0.16911218751151608;0.5840705826891017;0.05645149158981611;0.0728516901886114
2 (10).jpg;2;0.43181757657033093;0.6509486331700282;0.020186298298385908;0.06887845474307008
2 (10).jpg;1;0.4121741528780955;0.6764301130861419;0.09948158264160156;0.07147128468278063
2 (10).jpg;2;0.42772912079433223;0.49665397867498035;0.024696170159105985;0.052829453855378856
2 (10).jpg;4;0.19578168976981686;0.38230291214946927;0.13339196511034696;0.07321386935820638
2 (10).jpg;2;0.4177582938716097;0.7820817885139497;0.024502592266730544;0.05292059192098833
2 (10).jpg;1;0.42719398354584315;0.23492864840200256;0.07312591120881855;0.469238315087482
54.jpg;0;0.41294231414794924;0.6321859342787001;0.023532358805338542;0.14431995137532552
54.jpg;0;0.5052958806355794;0.6324218546549479;0.026887257893880207;0.15044317796495227
105.jpg;0;0.3818743387858073;0.4593598293728299;0.030396143595377605;0.1665822173224555
105.jpg;0;0.4731170654296875;0.9385405714246963;0.022696177164713543;0.04121679517957899
105.jpg;0;0.47909800211588544;0.44971215142144094;0.025362745920817057;0.16456981701321072
105.jpg;0;0.39526666005452477;0.9397415296766494;0.021934000651041667;0.04254479132758247
3 (127).jpg;1;0.5494512162118588;0.41449857799577916;0.14340587831893056;0.11903377197776381
3 (127).jpg;1;0.3163356061251658;0.4521899596018772;0.11629066827162257;0.10867609750276828
3 (127).jpg;1;0.2752410420831644;0.5939695439677857;0.07502678205382149;0.0927955579558177
3 (127).jpg;2;0.3813257397345777;0.5385847211382878;0.019562055479805423;0.029251815923587048
3 (127).jpg;1;0.11298575491275427;0.4670094158858934;0.045301878227377836;0.08429643894339207
3 (127).jpg;2;0.6082835647295106;0.41156554824637565;0.014357188962540537;0.02573169995551329
3 (127).jpg;2;0.35726849537975386;0.47968466978192825;0.020863119161353923;0.01769722687150644
3 (127).jpg;2;0.37492154679208434;0.45495512128375065;0.021064218485130452;0.02381797008434599
3 (127).jpg;2;0.11476525720560325;0.4749832338468799;0.01795389067451909;0.029585489727961965
74.jpg;0;0.49464276631673176;0.4236424747043186;0.030357233683268228;0.22586052534315323
74.jpg;0;0.39801133473714195;0.44279798889160155;0.02566989262898763;0.20172462548149958
74.jpg;0;0.1991410255432129;0.8399557630750868;0.032148281733194985;0.08603251393636067
1 (43).jpg;1;0.5983241818985849;0.6042593875390216;0.06450858206119177;0.05665691359771346
1 (43).jpg;0;0.4501150599065817;0.32015011328533605;0.02990603896806825;0.05217654256142333
1 (43).jpg;1;0.9769436098494619;0.6472522585561585;0.043649493523363794;0.14646915483674244
3 (130).jpg;1;0.39620806136221254;0.4379302424666273;0.14390747502165022;0.10356883444047872
3 (130).jpg;1;0.1834528941028523;0.4622708014963063;0.04417187312863908;0.09310007661955128
3 (130).jpg;1;0.6352379277067365;0.40733426720527427;0.1664980762409714;0.11688004896730558
3 (130).jpg;2;0.6887029971716538;0.41052138739549965;0.023085324269420695;0.02728839235824521
3 (130).jpg;1;0.34389611010281546;0.5904658418918753;0.08775801028845445;0.0965992867697233
3 (130).jpg;2;0.4561380350364829;0.5308274196481106;0.01883719102391657;0.030639171201314885
2 (35).jpg;1;0.3952742522617556;0.39486928628578344;0.08829062839723983;0.09099296793279288
2 (35).jpg;2;0.4002777675412736;0.5288066745901706;0.01573746159391583;0.06013055649761376
2 (35).jpg;2;0.41639324404158684;0.7212965974049588;0.0235830342994546;0.06951110999454514
2 (35).jpg;1;0.41121428867556015;0.8687076440914904;0.07901350057350015;0.0737645399021803
2 (35).jpg;2;0.40580238486236;0.8340212195488199;0.014860800977023143;0.035387560473326356
2 (35).jpg;0;0.31619597381015996;0.1560611678566394;0.029020831270037958;0.05650026121897678
3 (129).jpg;1;0.36517254811412886;0.4362217568752656;0.11323295449310879;0.1266170749105669
3 (129).jpg;1;0.1582642321316701;0.4581740804696183;0.04283440787837191;0.10888727451468114
3 (129).jpg;1;0.31686933985296284;0.5802021588441219;0.0637565828719229;0.06619516476427661
3 (129).jpg;2;0.6653545307663252;0.39876754329793124;0.023567055756191037;0.035484348759990354
3 (129).jpg;2;0.4296488851871131;0.5179903434210741;0.015201424652675414;0.02957365251485274
3 (129).jpg;1;0.6158038445238797;0.4036720764287845;0.16769250833763266;0.15569082411762064
3 (129).jpg;2;0.15863551733628758;0.4571997846020814;0.014625747248811542;0.03818936383873848
3 (129).jpg;2;0.40728277530310286;0.462467881206688;0.01515773557267099;0.02539121763476767
2 (31).jpg;2;0.4126055735462117;0.6798344842759136;0.025861452210624265;0.05068621200497679
2 (31).jpg;0;0.33278450875912075;0.3527484986373072;0.030805407830004423;0.04968298700564078
2 (31).jpg;2;0.42862132810196785;0.870424407256697;0.027043072682506632;0.061791043461117294
2 (31).jpg;2;0.4074049895664431;0.03126576659070897;0.027428896921985555;0.04653740300294246
2 (31).jpg;2;0.4236150777564858;0.38112125316923134;0.022335088477944427;0.05357895567826147
1 (79).jpg;1;0.7591972351074219;0.4671278445191962;0.07010449103589328;0.09062381074019556
1 (79).jpg;1;0.33012177809229437;0.5864953185524402;0.09501692933856316;0.1900078372077463
1 (79).jpg;1;0.46353674834629277;0.5143940907242908;0.04795466728930203;0.061625209473167
2 (39).jpg;1;0.4387457505711969;0.7255573160977543;0.08624515893324367;0.10155690372738378
2 (39).jpg;2;0.4284168099457363;0.6941935605484073;0.025315194759728772;0.04191672991509218
2 (39).jpg;1;0.42323691889924825;0.21057301740766068;0.0989645112235591;0.10591703805963365
2 (39).jpg;2;0.42868567412754277;0.37676227713229765;0.029769753510097287;0.058312739128847005
2 (39).jpg;2;0.4477352286284825;0.5858262758773739;0.02446746826171875;0.04100873939163017
3 (137).jpg;1;0.46151330336084906;0.43357420454464196;0.14215375792305424;0.11349299570506587
3 (137).jpg;2;0.5193592287459463;0.526094342475157;0.023830197892099055;0.03946425146637601
3 (137).jpg;1;0.3938201328493514;0.5790389478356269;0.09844348115741082;0.09465515870928265
3 (137).jpg;2;0.23666723719183005;0.45754490010409177;0.014366095920778671;0.02969956769105281
3 (137).jpg;2;0.4950685681037183;0.4641838533409469;0.01830370921008992;0.026390741739312974
3 (137).jpg;1;0.24031518540292415;0.44116688684439564;0.06121894548524101;0.08791755261281543
3 (76).jpg;1;0.09981247164168448;0.47503256027668583;0.07040704871123692;0.23206534238041193
3 (76).jpg;1;0.2928191850770195;0.4893851387949668;0.07947209196270637;0.2592475388339374
3 (76).jpg;0;0.017206385450543097;0.6997332067768943;0.024422056270095537;0.050767857699214665
1 (90).jpg;1;0.30449935625184255;0.5620548353634119;0.0879589116798257;0.09552789185336445
1 (75).jpg;1;0.5113071225724131;0.5922497296832097;0.08033547311458948;0.17165625823591543
1 (75).jpg;1;0.1710624155008568;0.6357737779816823;0.09546584903069262;0.22041037715129774
1 (75).jpg;1;0.6501236681668263;0.5122984237351678;0.075556773059773;0.06290193342264726
3 (162).jpg;1;0.6220230246489903;0.5274746914787771;0.147898368115695;0.10750251833863836
3 (162).jpg;2;0.5159921826056715;0.2758129699260121;0.08772580128795696;0.11996672235273417
3 (162).jpg;1;0.48436600307248673;0.4446687808495685;0.10512499539357312;0.09693296057409821
3 (162).jpg;0;0.6291335483766952;0.6105123176734317;0.03171733640274912;0.04883463456540926
3 (162).jpg;2;0.09152178494435437;0.38981561557019606;0.02008932041672041;0.026718087296106825
3 (162).jpg;1;0.7592704341096698;0.4520883403762115;0.12175844300468013;0.12361988690108934
3 (162).jpg;1;0.7823937614009066;0.29023699548952747;0.1155418539946934;0.13976648123194482
2 (6).jpg;2;0.42611859879403746;0.7855087605879396;0.020978207858103625;0.07353892657547316
2 (6).jpg;2;0.42421931140827684;0.627939463978532;0.02473215786915905;0.05079966844375163
2 (6).jpg;1;0.4088593249051076;0.8025179035394262;0.0964730460688753;0.07867164388361336
2 (6).jpg;2;0.41314556913555794;0.9078345208587009;0.02511575087061468;0.04714906062042364
2 (6).jpg;2;0.420484075006449;0.37607128334843465;0.021563332035856426;0.04408856188403014
2 (6).jpg;1;0.42789437635889593;0.40547107856143966;0.07544459936753758;0.34955211208455234
3 (29).jpg;1;0.0793164721075094;0.5460612631442656;0.14585219689135281;0.14745689823038907
2 (7).jpg;1;0.40959862043272777;0.7916924755144319;0.09438957358306309;0.0770067497476873
2 (7).jpg;2;0.4239711041720408;0.7684811414136048;0.02287573184607164;0.07988525486391458
2 (7).jpg;4;0.17891012947514373;0.5017334143985764;0.15463902815332953;0.08956459205020921
2 (7).jpg;2;0.42455853156323703;0.6041277373884513;0.01817627672879201;0.06003365520652867
2 (7).jpg;2;0.4122566726972472;0.892240080254846;0.020838899432488206;0.04688027960485993
2 (7).jpg;2;0.4131628072486733;0.35742267225576746;0.02127017614976415;0.04295744413112497
2 (7).jpg;2;0.41143921186339183;0.042284764126254926;0.02400491822440669;0.05638324160954942
2 (7).jpg;1;0.4163990020751953;0.3108968875198683;0.06214019487488945;0.5311306670121069
106.jpg;0;0.3824323654174805;0.4578101170857747;0.030209064483642578;0.16412558449639217
106.jpg;0;0.39519131978352867;0.9389767015245226;0.02115287780761719;0.044190982394748266
106.jpg;0;0.47305644353230797;0.9381638590494792;0.021341768900553386;0.04107235209147136
106.jpg;0;0.47907765706380206;0.44977657063802085;0.02568540573120117;0.1594433877733019
106.jpg;0;0.7715845743815104;0.3520301373799642;0.017565600077311196;0.04551937866210938
1 (87).jpg;1;0.42629393091741596;0.5304896494334712;0.06232646726212412;0.08436045594793982
1 (87).jpg;1;0.1414267342045622;0.597089596034094;0.04586014657650354;0.06468898533777212
3 (53).jpg;1;0.316852497604658;0.3199571864874293;0.11966748507517688;0.3159491174290869
3 (53).jpg;1;0.6724988109660599;0.3617174052793112;0.25197716479031546;0.21870632698346382
3 (53).jpg;0;0.6266190150998673;0.5188088344430325;0.031173562103847287;0.04650177129641737
3 (6).jpg;1;0.5404745497793522;0.33504844665527345;0.14189443048441186;0.09634220171174245
3 (6).jpg;1;0.32998455695386203;0.5040567287939861;0.1339973953534972;0.12677884073935794
3 (6).jpg;1;0.08494367239610204;0.5338992753288238;0.11500201135311487;0.09234077166313906
1 (59).jpg;1;0.8667491696915537;0.423222180290701;0.06363699571141657;0.06752245819219486
1 (59).jpg;1;0.39689852156729066;0.49609048212921275;0.07631507009830114;0.22650493158954957
1 (39).jpg;1;0.44306751467146965;0.5908936766301239;0.054969751609946195;0.06023457706722754
1 (39).jpg;1;0.8453270534299454;0.5451636125253334;0.04654189775574882;0.07146546495509447
1 (39).jpg;1;0.16137184287017248;0.7237391879668296;0.1158228280409327;0.05376693853274549
1 (39).jpg;0;0.7029909817677624;0.2527116456291167;0.023640974512640037;0.05243909420827443
2 (48).jpg;2;0.4489099754477447;0.17706116081780468;0.02138918750690964;0.06938355625423925
2 (48).jpg;2;0.43176766161648733;0.30825405312382526;0.0182970514837301;0.03591986779887307
2 (48).jpg;1;0.4484584016619988;0.7919836314053715;0.08045682367288841;0.11603056648286317
2 (48).jpg;1;0.4351350316461527;0.3255759358106797;0.09245555805710126;0.12387527689275384
1 (68).jpg;1;0.8437569096403302;0.571716600362227;0.11373519897460938;0.21936655531368496
1 (68).jpg;1;0.48381567901035527;0.5054673064802482;0.08958049990096183;0.08305299479592296
3 (48).jpg;1;0.5128278192484154;0.4488032171017954;0.20304147252496682;0.168267679413991
3 (48).jpg;0;0.4703610258282356;0.5630454321186912;0.02424056574983417;0.04621021989000393
1 (47).jpg;1;0.4429204688881928;0.7360618680690623;0.05430991694612323;0.08386244546419407
1 (47).jpg;1;0.8149428457584021;0.7580412279711608;0.06036974349111881;0.16731366784003987
1 (47).jpg;0;0.27856619852893755;0.4657755206120064;0.02668996127146595;0.05039909602209115
3 (156).jpg;2;0.646300549777049;0.33541941191860825;0.09840544214788473;0.12383973700232087
3 (156).jpg;1;0.5966631331533756;0.49945219415002295;0.10152521673238503;0.10183726769610928
3 (156).jpg;0;0.7461796886516068;0.6814919766222582;0.03527443363981427;0.05489856480554557
3 (156).jpg;2;0.18878731637630822;0.4280217888165717;0.02287718934832879;0.03773353225516475
3 (156).jpg;1;0.7460142891362028;0.5965235003866411;0.11970606390035378;0.09630327168867678
3 (156).jpg;1;0.93138295299602;0.34573098058979884;0.10788971523068985;0.21503814697265625
3 (156).jpg;1;0.14031687322652564;0.42637005969570274;0.16906893028403228;0.10953309478121323
40.jpg;0;0.5190096537272135;0.1577792288462321;0.029301198323567708;0.17685068045722113
2 (9).jpg;1;0.43009286556603776;0.24470985907391027;0.07901533594671285;0.4722482443454375
2 (9).jpg;1;0.41165600182875145;0.7032866307980844;0.10664954275455114;0.07331054464044931
2 (9).jpg;2;0.43042830701144236;0.6820603888603434;0.023295420520710496;0.08708493603822078
2 (9).jpg;2;0.4160588822274838;0.8044462674831248;0.027349867910709022;0.04673902407849683
2 (9).jpg;4;0.1952023596133826;0.41434364893446407;0.13612477284557414;0.08129574779686069
2 (9).jpg;2;0.4275393935869325;0.5184733243168149;0.023202500253353478;0.05180292169419293
2 (9).jpg;2;0.4226959156540205;0.27232161358310586;0.02007200133125737;0.043366322377735605
0.jpg;0;0.5362726847330729;0.499217519124349;0.020423062642415366;0.1510712653266059
0.jpg;0;0.4429555257161458;0.49113550821940105;0.024538421630859376;0.20004542456732857
13.jpg;0;0.5234363238016765;0.477857297261556;0.023802757263183594;0.05365980699327257
13.jpg;0;0.18460793495178224;0.694226791381836;0.020953909556070963;0.03718314192030165
13.jpg;0;0.43835055033365883;0.48276951260036893;0.02584524154663086;0.05594803958468967
36.jpg;0;0.4272947311401367;0.6180877787272135;0.02427390416463216;0.1450574213663737
36.jpg;0;0.5184054056803385;0.6252214567396376;0.02609850565592448;0.1402976515028212
1 (63).jpg;1;0.7903148003344266;0.45754710369030305;0.08486967266730543;0.0788134926831872
1 (63).jpg;1;0.30346478156323703;0.5686726567735233;0.10678780753657503;0.25241639332791255
1 (26).jpg;1;0.9074921518001916;0.5195966447646648;0.05201627623360112;0.053241693983516934
3 (59).jpg;1;0.727905993191701;0.3177095285519397;0.08466000826853626;0.13101065855145952
3 (59).jpg;1;0.448288971523069;0.4285199688069491;0.07592100467322008;0.15396959727778095
3 (59).jpg;0;0.783857525519605;0.5804823533062157;0.02892209898750737;0.04707826335061045
3 (59).jpg;1;0.8370260562536851;0.5002207372178592;0.06186308950748084;0.08871335799723988
3 (59).jpg;1;0.9479097330345297;0.4084364558263802;0.051089448748894456;0.14659360095546833
2 (51).jpg;2;0.4142258122282208;0.21526568137452193;0.023664690413565007;0.046776711052930506
2 (51).jpg;1;0.43320112408332107;0.7032628998696554;0.08071553932045991;0.11837162257238411
2 (51).jpg;1;0.4199823343528892;0.24279186328584682;0.09572446571206147;0.11462739058618267
66.jpg;0;0.49578113555908204;0.2926329939100477;0.03150466283162435;0.181031002468533
66.jpg;0;0.3973499298095703;0.30846351623535156;0.02604672114054362;0.15207048839992948
66.jpg;0;0.32779664993286134;0.7979173728095161;0.056412760416666666;0.07849981689453125
53.jpg;0;0.5050310770670573;0.7317227766248915;0.026858933766682944;0.1523015823364258
53.jpg;0;0.41544440587361653;0.7297131771511501;0.027356656392415364;0.14972471364339193
12.jpg;0;0.5243492444356282;0.5868893720838759;0.022377967834472656;0.04263061692979601
12.jpg;0;0.4421616236368815;0.5924128697713217;0.025061670939127603;0.051131552802191844
12.jpg;0;0.22489530245463055;0.22299046919080948;0.023658212025960287;0.12601411565144857
12.jpg;4;0.4334671974182129;0.2574607768588596;0.02987060546875;0.2215164794921875
2 (58).jpg;3;0.4152523256697745;0.8178764474142546;0.1166282869734854;0.17349772177979536
2 (58).jpg;1;0.4073100539873231;0.4805713024698042;0.12172040399515403;0.11958026135815737
2 (58).jpg;2;0.39582889484909345;0.27675943845485546;0.014404728727520636;0.04175191296693172
3 (17).jpg;1;0.5934386703203309;0.5075747259291645;0.13976798867279627;0.12513934434707194
3 (120).jpg;1;0.13917456932787625;0.6389190300338937;0.06836537595065136;0.07378442868029224
3 (81).jpg;2;0.2333262821413436;0.4214258620130467;0.06585068972605579;0.10794419611847052
3 (81).jpg;2;0.21144014034631117;0.5362905053813088;0.09431919961605433;0.12989917531671882
3 (81).jpg;1;0.12618473340880196;0.6074424960722983;0.07023012413168853;0.082683357334536
3 (81).jpg;1;0.4590842049076872;0.49534945563791194;0.08772349807451356;0.25154188036419856
3 (81).jpg;0;0.1395343024775667;0.6901761968764302;0.026415330059123488;0.045936579684333324
3 (67).jpg;1;0.6869767386958284;0.4633122219899708;0.07574318939784788;0.12701600876812155
93.jpg;0;0.3825815200805664;0.3247005598280165;0.0281833012898763;0.17852773072984485
93.jpg;0;0.48205159505208334;0.32735470157199437;0.027650928497314452;0.1770662447611491
93.jpg;0;0.29768644968668617;0.7677808329264323;0.04991626739501953;0.05366235775417752
93.jpg;0;0.3131297429402669;0.8096891343858507;0.02889992396036784;0.13943434397379556
3 (36).jpg;1;0.2587491881172612;0.536167104553478;0.13052315981882923;0.17740674246305202
3 (36).jpg;0;0.20772574082860407;0.6388605502459793;0.023132306224894972;0.04180236944094862
3 (68).jpg;1;0.719017172759434;0.4593833125286022;0.09431853384341833;0.15700246643321783
1 (36).jpg;1;0.9708656454985997;0.535886062558226;0.045589015168963735;0.06318534851074219
1 (36).jpg;1;0.29428795148741527;0.6876574413347444;0.12851715087890625;0.04624570327822634
1 (36).jpg;1;0.14157331214760835;0.688736577053948;0.03997039794921875;0.04579165151428478
1 (36).jpg;1;0.5746083529490345;0.5668026031111075;0.04433667884682709;0.05410295717885804
1 (36).jpg;0;0.835716391509434;0.22022818577339462;0.02149625094431751;0.038192895226897554
85.jpg;0;0.4822781244913737;0.19634879684448242;0.027400620778401694;0.1638213062286377
85.jpg;0;0.39016517003377277;0.20807988378736708;0.02884375254313151;0.17115963278876412
85.jpg;0;0.3963925361633301;0.5255000593397353;0.020109875996907552;0.04010691409640842
85.jpg;0;0.2723145802815755;0.20822897826300726;0.025691970189412435;0.036020370059543186
85.jpg;0;0.48143240610758464;0.5266645067003038;0.016642125447591145;0.04675689782036675
78.jpg;0;0.408151117960612;0.9382174750434028;0.02601772944132487;0.11158068508572049
78.jpg;0;0.48443145751953126;0.9292005852593316;0.0243959108988444;0.11559988403320312
78.jpg;0;0.31967233022054037;0.3972553032769097;0.03228302001953125;0.09088768725925023
2 (47).jpg;1;0.4405898328097361;0.35642430644653833;0.09919476059247863;0.13790282644487326
2 (47).jpg;2;0.45422903096900796;0.22151921890769544;0.02579922945994251;0.0733755504336816
2 (47).jpg;1;0.45201477914486293;0.814281946285998;0.0797682708164431;0.12562266425607593
2 (47).jpg;2;0.44812753065577093;0.6680404953577528;0.015414399920769458;0.03907139159645496
2 (47).jpg;2;0.4379662207837375;0.35419882562868765;0.023339901330336085;0.05165934957719747
80.jpg;0;0.4052220980326335;0.7563060099283855;0.02675635019938151;0.13042015499538845
80.jpg;0;0.48571618398030597;0.7447295566134983;0.022002665201822917;0.12720389556884767
80.jpg;0;0.30909417470296224;0.1455052299499512;0.03608716328938802;0.10149712710910373
28.jpg;0;0.4297338485717773;0.5109859297010634;0.029699134826660156;0.1578115759955512
28.jpg;0;0.5275457382202149;0.5017324693467883;0.023869959513346355;0.15375991736518013
3 (90).jpg;2;0.2986711825964586;0.4508011352666751;0.07338844155365566;0.11624470986082963
3 (90).jpg;1;0.3809910180433741;0.6436386031785271;0.0939277432999521;0.08440543170753384
3 (90).jpg;0;0.3997815689950619;0.7216219936354888;0.030979192481850677;0.05114738304744705
3 (90).jpg;2;0.49517980611549234;0.5881647893674203;0.09416270705888856;0.11516416158636245
3 (90).jpg;2;0.5070668706354106;0.46511653533041725;0.08842583422390919;0.11621654350887282
1 (55).jpg;1;0.2006976289569207;0.7083659535172595;0.06441110934851305;0.07237639359350484
1 (55).jpg;1;0.6804099892670253;0.6904487070378899;0.06721201482808815;0.18280182778585904
2 (40).jpg;1;0.4412912332786704;0.1500596019313924;0.10050140236908535;0.10059524316668012
2 (40).jpg;1;0.45417591310896965;0.6855882173801565;0.09050113749953936;0.10064518405802579
2 (40).jpg;2;0.4634859336996978;0.532561359485323;0.026214707572505158;0.059853526159310444
2 (40).jpg;2;0.4489945465663694;0.3190925049083502;0.029826794030531397;0.04788390011966977
2 (40).jpg;2;0.44622719962641877;0.6550396192223457;0.0189361572265625;0.04219522931086967
2 (40).jpg;2;0.4520017515938237;0.9492349900760411;0.019988149966833728;0.034654444291501864
3 (93).jpg;1;0.5641410395784198;0.5264221683007404;0.09810235365381781;0.25791075303464756
3 (93).jpg;2;0.3556852160759692;0.4529057296050642;0.08421289695883696;0.11306739280413383
3 (93).jpg;0;0.4569037095555719;0.7250738266821187;0.02941811759516878;0.03706974428567927
3 (93).jpg;2;0.017826282753134675;0.5208880027866762;0.013558981553563531;0.023032504604451328
3 (93).jpg;1;0.4290843459795106;0.6496672195370726;0.11698971154554835;0.08960606467274941
3 (56).jpg;1;0.7540974167158019;0.34667340921058815;0.3076722127086711;0.2637524883318147
