filename;class_id;rel_x;rel_y;width;height
61.jpg;0;0.4095396677652995;0.8366663818359376;0.026819992065429687;0.12081884087456597
61.jpg;0;0.4973186492919922;0.825842252943251;0.02700827916463216;0.14024278513590493
1 (64).jpg;1;0.7469776081589034;0.4713152233427039;0.10646481783884876;0.0792617247194426
1 (64).jpg;1;0.25111263203171064;0.5859341385973048;0.1007573109752727;0.2779576525827831
17.jpg;0;0.43648757934570315;0.7220722478230794;0.02744471232096354;0.14058293660481772
17.jpg;0;0.5297046343485514;0.7261355099148221;0.027757581075032553;0.13864620886908638
17.jpg;0;0.15041084289550782;0.24863481903076173;0.019330549240112304;0.038095839182535805
17.jpg;0;0.43108177185058594;0.012275598592228359;0.01928234100341797;0.020231799311108058
2 (36).jpg;1;0.3967797621241156;0.34464636415617234;0.10062660361235996;0.1061729930734036
2 (36).jpg;1;0.4079241482716686;0.8407817090405579;0.08875530170944501;0.09177637108200265
2 (36).jpg;0;0.3167792986024101;0.12443156940667699;0.035883885509562945;0.05558830141522396
2 (36).jpg;2;0.41562163155033904;0.6933509430825461;0.028670508906526386;0.058595221930467935
2 (36).jpg;2;0.40022612517734746;0.49681161984240163;0.02015542084316038;0.04390210458923085
2 (36).jpg;2;0.40175887773621755;0.8005514571058202;0.03249333939462338;0.035487908399254704
75.jpg;0;0.1884164810180664;0.7482710630628798;0.040906238555908206;0.0834183841281467
75.jpg;0;0.33223838806152345;0.7204386105007595;0.03032862345377604;0.07098522525363499
75.jpg;0;0.39376614888509115;0.32730588701036245;0.027819029490152993;0.20731886927286783
3 (148).jpg;1;0.4436487161888267;0.4022834216002141;0.16572718350392468;0.11782654574725418
3 (148).jpg;2;0.4949402719173791;0.40684111591163535;0.01892374146659419;0.030437684318510554
3 (148).jpg;2;0.2833600674035414;0.5263522185640854;0.02299639863787957;0.03455748649820623
3 (148).jpg;1;0.18270398985664799;0.5820320959370505;0.07190674655842332;0.07997407633889171
3 (148).jpg;2;0.2656366600180572;0.5724668367138467;0.03403147211614645;0.03162067110069626
110.jpg;0;0.3899733861287435;0.42162172190348307;0.027756436665852865;0.16161481051974827
110.jpg;0;0.48408549626668296;0.4188744273715549;0.026018460591634113;0.1666370586819119
110.jpg;0;0.47049722671508787;0.9104263848198785;0.02274939219156901;0.03740415785047743
3 (61).jpg;1;0.5019893286363134;0.4795952832848457;0.09565878814121462;0.11883426267232855
3 (61).jpg;1;0.9047209541752653;0.5146698215117514;0.0815101479584316;0.1046784813533767
86.jpg;0;0.3844188690185547;0.09330572107103137;0.03447370529174805;0.1778056903415256
86.jpg;0;0.3977359771728516;0.43731355285644535;0.026180807749430338;0.07452865727742514
3 (113).jpg;1;0.22776592902417453;0.5404513281658604;0.10858634732804208;0.12369424381016687
3 (113).jpg;2;0.7828010703032872;0.45185196337839545;0.09809234907042305;0.12282303622576982
3 (113).jpg;2;0.2889826432713922;0.5370966789213683;0.025098854640744767;0.03833833191684101
3 (113).jpg;2;0.10030744660575434;0.6493314834020129;0.0227589247361669;0.03017692661684427
3 (113).jpg;0;0.8767276979842276;0.7829490409436086;0.051452852645010316;0.06001913413841855
3 (113).jpg;1;0.8555541128482459;0.6910457658967214;0.15928599519549674;0.09495349038096153
1 (93).jpg;1;0.1694348173321418;0.5843604390291988;0.05693290818412349;0.073343259420355
2 (10).jpg;2;0.4295170262174786;0.4924559774358901;0.023352928881375294;0.05495461499840645
2 (10).jpg;1;0.41435122939775576;0.6780591848205821;0.09070853467257518;0.07352943420410156
2 (10).jpg;2;0.41664656153265034;0.7781370866847338;0.023400612597195607;0.04978115959646313
2 (10).jpg;2;0.4322202430581147;0.6593595522317927;0.023172054650648585;0.0743196741207873
2 (10).jpg;1;0.429045263326393;0.23545784810596926;0.0718983344311984;0.47731536258713464
54.jpg;0;0.41215413411458335;0.6368016111585829;0.028636837005615236;0.15893030971950955
54.jpg;0;0.5043883005777995;0.6310064824422201;0.02661892573038737;0.15402014499240452
105.jpg;0;0.3828925450642904;0.4550531946818034;0.03009201685587565;0.17390997823079427
105.jpg;0;0.47902167638142906;0.4492381100124783;0.030715115865071616;0.16162318801879882
3 (127).jpg;1;0.3163573067143278;0.45288414576063596;0.11586482569856464;0.11217279330457106
3 (127).jpg;2;0.3750418177190817;0.4553273578468227;0.02109901860075177;0.025197358550386947
3 (127).jpg;1;0.5489065062324956;0.41501814407284787;0.1464780051753206;0.122415485781107
3 (127).jpg;1;0.11295154859434883;0.46969770631032015;0.043391767537818766;0.08557615751003121
3 (127).jpg;2;0.35684175311394456;0.4811862160271681;0.022144677504053654;0.01839533993389816
3 (127).jpg;1;0.276097981434948;0.5927999482094992;0.07144600490354142;0.09245936980307351
3 (127).jpg;2;0.3804217644457547;0.5362958165891001;0.019374307596458577;0.03030891578067795
3 (127).jpg;2;0.11435917188536446;0.4754510721501945;0.017275927201756892;0.027992833668217997
3 (127).jpg;2;0.607601597624005;0.4125986629150901;0.01646178623415389;0.028148666764901773
74.jpg;0;0.39885791142781574;0.4465630120171441;0.029949696858723958;0.19070833926730688
1 (43).jpg;1;0.9777359872494104;0.6488869240094429;0.04407220516564711;0.1429668653160957
1 (43).jpg;1;0.5990794919571787;0.6039880074217728;0.0636286825503943;0.05719560567305178
1 (43).jpg;0;0.4503864792158019;0.32065829416697994;0.030889043268167746;0.051523066245362355
3 (130).jpg;1;0.1837625323601489;0.46299854996812895;0.04354014486636756;0.09190177773830781
3 (130).jpg;1;0.3927071769282503;0.4374284745858803;0.1452547109351968;0.10427129817308242
3 (130).jpg;1;0.34382298307598763;0.5909542469998285;0.08013437379081294;0.09572689263890478
3 (130).jpg;1;0.6365894101700693;0.410307328770849;0.17086450108941995;0.12251899783082587
3 (130).jpg;2;0.44741227491846625;0.4515319913600778;0.016872262055019162;0.023184806312976022
3 (130).jpg;2;0.45526810412137014;0.5290600305022555;0.01953772778780955;0.027111173174870065
3 (130).jpg;2;0.6900849252376916;0.410990751258499;0.025245810454746463;0.026862252686313006
3 (130).jpg;2;0.43096844655162886;0.4768966812069945;0.014591720868956368;0.020846970849456147
2 (35).jpg;1;0.39526054094422536;0.3962553137615635;0.08773436636294958;0.08631461315075224
2 (35).jpg;1;0.41020983570026903;0.8712217099497009;0.07649878735812206;0.07393958375044946
2 (35).jpg;2;0.41645294765256485;0.7215125488536628;0.02361776243965581;0.07151739048658555
2 (35).jpg;2;0.40605206759470813;0.8338066241531691;0.01595306396484375;0.03631402721963667
2 (35).jpg;2;0.4000750847582547;0.5287191526660361;0.015730551953585643;0.058378083935342565
2 (35).jpg;0;0.31628950586858784;0.15657624200796982;0.02676650713074882;0.055568666897059485
3 (129).jpg;1;0.157720961660709;0.4595464909126569;0.04216019612438274;0.10410772427355396
3 (129).jpg;1;0.3656667313485775;0.4356256585540133;0.10799875799215065;0.12529071376912262
3 (129).jpg;1;0.6148416051324809;0.4023244987072805;0.16559309329626695;0.15056539559464074
3 (129).jpg;2;0.42952159665665535;0.5203178954822748;0.016299337710974353;0.0345067475131366
3 (129).jpg;2;0.40746408138635026;0.46478639291420143;0.015981170366395195;0.025648302692748513
3 (129).jpg;2;0.15874772701623305;0.4573420571682344;0.014561653137207031;0.03767115381472281
3 (129).jpg;2;0.6660408163970372;0.39825814761876066;0.023104469731168926;0.034810672903659454
3 (129).jpg;2;0.42342247153228185;0.43836047854882404;0.011905562202885465;0.027262683852447126
3 (129).jpg;1;0.31770878917766066;0.5788106789050241;0.06533030743868846;0.06628166964862138
2 (31).jpg;1;0.41157330207104953;0.5529647032286832;0.09538596531130233;0.09128587539225941
2 (31).jpg;2;0.42932477987037515;0.871425965440822;0.022025054355837265;0.05944461966159453
2 (31).jpg;2;0.412155511244288;0.6843689561788008;0.02172592450987618;0.05675070726721856
2 (31).jpg;2;0.40873498736687425;0.034533049292145415;0.021344022930793044;0.055879527933926754
1 (79).jpg;1;0.3309806967681309;0.5870037254429262;0.09720980446293669;0.19003823539701964
1 (79).jpg;1;0.7595156543659713;0.46752703263669826;0.07052353193175118;0.08996971289981859
1 (79).jpg;1;0.46238197470611;0.5143687777339664;0.046472369499926294;0.06131648139474782
2 (39).jpg;2;0.4290133062398659;0.3780362324734612;0.029669203848209022;0.057833063612423186
2 (39).jpg;1;0.424448625096735;0.2097612360232046;0.09942180705520343;0.10748285556936864
2 (39).jpg;1;0.43778379908147846;0.7257458074721332;0.089865450589162;0.10253314892118445
2 (39).jpg;2;0.44775606551260316;0.586494979539177;0.027951330508825915;0.03963884329696081
2 (39).jpg;2;0.42884232862940375;0.6938216064963879;0.023959753648290096;0.04170366007912608
3 (137).jpg;1;0.242343488729225;0.4415044310501929;0.06186827173772848;0.09555453264563653
3 (137).jpg;1;0.4638743850420106;0.43184501089311544;0.1418684113700435;0.11408050569031528
3 (137).jpg;1;0.3973059744205115;0.5764828443327709;0.09284875977714106;0.09923856152650203
3 (137).jpg;2;0.5187669790016031;0.526643995979341;0.02079736961508697;0.040215335351153896
3 (137).jpg;2;0.23717214476387455;0.45856171388506395;0.01488178181198408;0.028611730631425292
3 (76).jpg;1;0.2949478581266583;0.49080430481723164;0.0853964607670622;0.2558380259430059
3 (76).jpg;0;0.01807079899985835;0.6996732014292952;0.02454487332757914;0.051087434202058545
3 (76).jpg;1;0.09879164425831921;0.4801346533867106;0.0713060846868551;0.22172173695584224
1 (90).jpg;1;0.30268924641159345;0.5635218022557981;0.08667832500529739;0.09007254692301092
1 (75).jpg;1;0.652075857486365;0.5102406697293206;0.07772308925412735;0.06221345398715351
1 (75).jpg;1;0.17089186974291531;0.6384500051841576;0.09567459574285543;0.21349100344350647
1 (75).jpg;1;0.5113741316885319;0.5914130449494557;0.07915468036003832;0.17690689565746356
3 (162).jpg;1;0.48420794504993364;0.446138685856903;0.10637772758052035;0.0974607477228013
3 (162).jpg;0;0.6294082065798202;0.6106845364111737;0.030973254509691923;0.0489623295612415
3 (162).jpg;2;0.5140050492196713;0.27713003645382167;0.08762359619140625;0.11918238691705041
3 (162).jpg;1;0.6216788381900428;0.5275820456788131;0.14429736587236514;0.10729207585546262
3 (162).jpg;1;0.7857825801057635;0.2887290644944961;0.11471593604897554;0.12932190635713076
3 (162).jpg;1;0.7623104599286925;0.4594142192377705;0.12126087692548644;0.13827116435541767
2 (6).jpg;2;0.4126803560077019;0.9107948411757977;0.022553245976286114;0.04908917702391556
2 (6).jpg;1;0.41055423808547686;0.8116632383338578;0.09637631110425265;0.07433543823752942
2 (6).jpg;2;0.42442631271650205;0.626742973168026;0.02018712601571713;0.05069666491392766
2 (6).jpg;2;0.4248112732509397;0.7901135212407452;0.0219585490676592;0.07920163461852772
2 (6).jpg;1;0.4309406280517578;0.31426650985015486;0.07504207683059405;0.5259134788992016
2 (6).jpg;2;0.41768912549288767;0.37779717162064425;0.022843270931603772;0.045320394827232206
3 (29).jpg;1;0.07818253535144734;0.5436362447698745;0.14568309963874096;0.13850539426923297
3 (29).jpg;0;0.048798768025524214;0.6479102833001684;0.024347073626968096;0.04579622819333895
2 (7).jpg;2;0.41196182538878245;0.8919893234444463;0.020730612412938533;0.04693418271372009
2 (7).jpg;1;0.4109095447468308;0.7929422479094821;0.09602546691894531;0.07856734080294685
2 (7).jpg;2;0.4236737017361623;0.7687322372372679;0.022436969685104658;0.0784698744897563
2 (7).jpg;2;0.41337916536151237;0.3571699378679986;0.021034060784105985;0.045546149409465705
2 (7).jpg;2;0.42445179201521965;0.604364707659478;0.018249331780199735;0.05800771194521852
2 (7).jpg;2;0.4114261123369325;0.04338001710101651;0.0238782414850199;0.056536563889252094
2 (7).jpg;4;0.1750199299938274;0.5022027782615758;0.1549353689517615;0.08567384983206394
2 (7).jpg;1;0.4165284138805461;0.3097628599031201;0.06341164067106426;0.5355521344939037
106.jpg;0;0.38280773162841797;0.4526673329671224;0.029604625701904298;0.17119676886664498
106.jpg;0;0.47518234252929686;0.44938415357801653;0.0382841428120931;0.1641177321539985
106.jpg;0;0.4735539436340332;0.9410708262125651;0.021013450622558594;0.040485877143012154
1 (87).jpg;1;0.4266935384498452;0.5319789346990226;0.06321935833625074;0.08850246349637977
1 (87).jpg;1;0.14168393836831147;0.5963308843508924;0.04773150749926297;0.06299651812309999
3 (53).jpg;1;0.3188960237323113;0.31907335065897535;0.11652629780319501;0.31979652245174395
3 (53).jpg;0;0.6267371987396816;0.5195748349113943;0.03170977898363797;0.045334661635394874
3 (53).jpg;1;0.67281089638764;0.3638509570006047;0.2514101784184294;0.21976000845681676
3 (6).jpg;1;0.5399797907415426;0.3346531006880884;0.14213727555184993;0.09679272208752493
3 (6).jpg;1;0.331899031153265;0.5047478638333756;0.13537219785294444;0.12158552481040794
3 (6).jpg;1;0.0799700898944207;0.5348141026197617;0.11014428228702185;0.09141905110251455
1 (59).jpg;1;0.39712628778421655;0.4951724342122737;0.07556109158497937;0.22679854532664792
1 (59).jpg;1;0.867012527753722;0.422468695061975;0.06260177324403007;0.06766275318097868
1 (39).jpg;1;0.845726804913215;0.5453963451305692;0.04565112995651533;0.0700854549647375
1 (39).jpg;1;0.16062137315858085;0.7240884846324203;0.11735988113115418;0.054483330060248594
1 (39).jpg;0;0.70343701344616;0.2526686474468917;0.02577857251437205;0.05204356460890511
1 (39).jpg;1;0.4431200927158572;0.5914068297062958;0.05444976518738945;0.05744076876460758
2 (48).jpg;1;0.44982111229086824;0.790541186472362;0.07764035350871536;0.11384280089055145
2 (48).jpg;2;0.4489113429807267;0.17770360507725672;0.021849578281618515;0.06149361582480715
2 (48).jpg;1;0.44079179583855393;0.32838197684188264;0.09163338283322892;0.12090707451728598
1 (68).jpg;1;0.48323048285718234;0.5057941717682523;0.0907591333929098;0.07970119891306347
1 (68).jpg;1;0.8447114476617777;0.5724566663159486;0.11296887667673938;0.22252745847821734
3 (48).jpg;1;0.5134108921266952;0.4497441484140053;0.20171532540951134;0.16833542556443476
3 (48).jpg;0;0.47054913358868294;0.5604058748508597;0.024349356597324588;0.042524185180664066
1 (47).jpg;1;0.44323061097343014;0.7376398618051696;0.05494297675366672;0.08206217203180162
1 (47).jpg;0;0.27829537301693325;0.4675477124457579;0.028719254259793263;0.054533475772107494
1 (47).jpg;1;0.8153909647239829;0.7585500303771207;0.05815311647811026;0.16715105447809067
3 (156).jpg;2;0.6447288225281913;0.33763268825898113;0.09766643452194501;0.12012516867665565
3 (156).jpg;1;0.74355057050597;0.5972841896472116;0.1155007560298128;0.09796630125165484
3 (156).jpg;2;0.188777671670014;0.42791581892069414;0.022204722998277197;0.03932508652180309
3 (156).jpg;0;0.7461945155881485;0.6817747701860372;0.03501525015201209;0.05316705456338667
3 (156).jpg;1;0.5966459310279703;0.5026599941493078;0.10120381049390109;0.09820115268978613
3 (156).jpg;1;0.8921432495117188;0.5114662591782574;0.11079241194815007;0.14080952616416262
40.jpg;0;0.41731834411621094;0.1569444423251682;0.023992347717285156;0.17304822116427954
40.jpg;0;0.5187758127848308;0.15954181713528104;0.024374039967854817;0.18428257242838542
2 (9).jpg;2;0.43053716983435286;0.6827863292614287;0.022899087869896077;0.08629797324974667
2 (9).jpg;2;0.4277091476152528;0.5184324167163802;0.023386757328825176;0.04835611734430161
2 (9).jpg;1;0.4127843604897553;0.7036812422365325;0.10749046757536114;0.0732399733794783
2 (9).jpg;2;0.4168524112341539;0.804795733655347;0.02814908297556751;0.048033772233141016
2 (9).jpg;1;0.4290841300532503;0.244847865723167;0.07574617637778228;0.47422497418136283
2 (9).jpg;2;0.42274086430387675;0.27219824100638035;0.020432274296598614;0.04333109324946065
2 (9).jpg;4;0.19374019694778155;0.4172083675113183;0.13250742318495265;0.07858067532463553
0.jpg;0;0.5342844009399415;0.504907716539171;0.026755396525065103;0.15720914628770616
0.jpg;0;0.44189062118530276;0.5024605865478515;0.023778343200683595;0.20577323320176866
13.jpg;0;0.5236531257629394;0.4795996670193143;0.024175326029459637;0.04682851918538412
13.jpg;0;0.4410526275634766;0.48363297017415363;0.023461373647054036;0.05297890387641059
36.jpg;0;0.41538076400756835;0.6188946194118924;0.04909788767496745;0.14140073055691188
1 (63).jpg;1;0.3030363838627653;0.5660154708160017;0.10656382002920475;0.25234279919867736
1 (63).jpg;1;0.7912802066443101;0.45650350786153243;0.08346219332713001;0.07967865453105592
1 (26).jpg;1;0.4564685461656103;0.6191952948789716;0.049983294504993364;0.05166827692646361
1 (26).jpg;1;0.9039749289458653;0.5204671743225353;0.05529540439821639;0.0566854472140388
3 (59).jpg;1;0.7293600406286851;0.31692491060520317;0.08613046610130454;0.1287995857972979
3 (59).jpg;1;0.4480134856026128;0.4281745425427808;0.07618274328843602;0.15872790268774312
3 (59).jpg;0;0.78404408580852;0.5814089330569471;0.02701475035469487;0.045630168196546486
2 (51).jpg;2;0.42745000011516066;0.5476919169406013;0.015620357585403154;0.032069637665688745
2 (51).jpg;1;0.41951276671211674;0.25380479389653543;0.09325390941691848;0.12158140014903815
2 (51).jpg;2;0.41534035160856425;0.21284385537502656;0.019016157906010467;0.037927942236098286
2 (51).jpg;1;0.4317665100097656;0.7035831543990259;0.08399114068948997;0.11716880351429705
2 (51).jpg;2;0.4293829000221108;0.07871534128069378;0.021087718459795107;0.06613030022657068
66.jpg;0;0.3959096590677897;0.31117332458496094;0.027801322937011718;0.15682903289794922
66.jpg;0;0.49552122751871747;0.293956963857015;0.027081012725830078;0.1826090106964111
53.jpg;0;0.41760479609171547;0.7346772079467774;0.023140907287597656;0.14375328233506945
53.jpg;0;0.5049650192260742;0.73009449089898;0.027329476674397786;0.14607022349039714
12.jpg;0;0.44216508865356446;0.5919856923421224;0.02350444793701172;0.04890673912896051
12.jpg;0;0.5237455368041992;0.5885863783094618;0.0220306396484375;0.040874593098958335
2 (58).jpg;3;0.41493120733297095;0.8184883663544595;0.11955995379753832;0.17098461645916416
2 (58).jpg;1;0.40534077050550926;0.4719688409142913;0.11754284264906398;0.13393394166954392
2 (58).jpg;2;0.39498152822818394;0.27871918937651186;0.012432926106003096;0.04619273245584017
3 (120).jpg;1;0.18025374862382998;0.5014845786633352;0.12770585294039744;0.11540093409965227
3 (120).jpg;1;0.1419029415778394;0.6374347734650807;0.059834651227267284;0.07615633497677089
3 (120).jpg;2;0.23255071100198998;0.5869307245869018;0.02269780860756928;0.028920147947686485
3 (81).jpg;2;0.23451702549772444;0.42178117616406047;0.06423449966142762;0.10664515379582488
3 (81).jpg;1;0.45837506708109155;0.4966301912443409;0.08502521155015477;0.2522575938651751
3 (81).jpg;1;0.12572538627768462;0.6077704914045134;0.07141689084610849;0.08187859634974014
3 (81).jpg;0;0.13976367914451743;0.6894986223675715;0.026808054942005086;0.04564898343265805
3 (81).jpg;2;0.21360483709371314;0.5379146049212212;0.09021616881748415;0.1273836121499289
93.jpg;0;0.38415635426839195;0.32985627280341256;0.03084564208984375;0.1891457731458876
93.jpg;0;0.4826215108235677;0.3296296802096897;0.024614747365315756;0.18578812154134114
93.jpg;0;0.31277182896931965;0.7742446611192492;0.023129081726074217;0.045428151448567704
3 (36).jpg;1;0.259726308426767;0.5371012556004224;0.13251412589595002;0.1739400493350488
3 (36).jpg;0;0.2078112116399801;0.6383279604093799;0.022863298092248303;0.0408978820545404
1 (36).jpg;1;0.2940969287224536;0.6872483088281863;0.12972340493831994;0.047864491610347476
1 (36).jpg;1;0.5733332364064343;0.567084323132886;0.04546161867537588;0.053448435571901966
1 (36).jpg;1;0.9709618046598615;0.5355936636186543;0.04405406735978037;0.062450424258180245
1 (36).jpg;1;0.14068211249585422;0.689173282639252;0.03774526883971016;0.04545461582838242
1 (36).jpg;0;0.834813099987102;0.22008065850166098;0.021952431156950176;0.03768551950175393
85.jpg;0;0.39865312576293943;0.5460117280748155;0.02748559315999349;0.0728384280734592
85.jpg;0;0.4822468439737956;0.19872780651516384;0.026688671112060545;0.16466560808817546
85.jpg;0;0.32993396123250324;0.7905971391465929;0.043028068542480466;0.1355537863837348
85.jpg;0;0.48222421010335287;0.5367283087836372;0.019373416900634766;0.06266774410671658
85.jpg;0;0.38640670776367186;0.20736460791693792;0.04169247945149739;0.1704266766442193
78.jpg;0;0.31918827692667645;0.39875677617390953;0.03142356872558594;0.08330640072292751
78.jpg;0;0.48450056711832684;0.9292206912570531;0.028082911173502603;0.11485786268446181
78.jpg;0;0.38750699361165364;0.026073917044533625;0.020750808715820312;0.04771886290444268
78.jpg;0;0.4936845143636068;0.018183969683117338;0.01829538345336914;0.039532727188534206
78.jpg;0;0.4077357610066732;0.9376423034667968;0.02441415786743164;0.1095929921468099
2 (47).jpg;1;0.4513144942949403;0.8132659235359735;0.08084365556824882;0.1278656890103009
2 (47).jpg;2;0.4375231760852742;0.3541478888858811;0.023161366300762824;0.05004736976144703
2 (47).jpg;2;0.45388254129661704;0.22131013247757278;0.0256858321855653;0.0734496248317064
2 (47).jpg;1;0.44083836393536263;0.3574502735856188;0.09926526051647258;0.13581080384833044
2 (47).jpg;2;0.4479344206036262;0.6681784172536938;0.015580699128924676;0.04043767154964942
80.jpg;0;0.4843585968017578;0.7461586329142252;0.022854073842366537;0.12299559020996095
80.jpg;0;0.4049261411031087;0.7521733771430121;0.028578503926595052;0.12564403025309245
80.jpg;0;0.5425584157307942;0.26812488301595055;0.022180684407552085;0.18658872286478678
28.jpg;0;0.4313395818074544;0.5127229978773329;0.02846562067667643;0.1627337443033854
28.jpg;0;0.5284254074096679;0.5045971238878039;0.0309814453125;0.15226867251925996
3 (90).jpg;1;0.3816645640247273;0.6462217712402344;0.09481969869361734;0.08491265205159845
3 (90).jpg;0;0.3989524841308594;0.7242508719855272;0.02886459062684257;0.042822290843500754
3 (90).jpg;2;0.29873085021972656;0.44784541987973775;0.06590531906991634;0.11857525653918918
3 (90).jpg;2;0.4979899784304061;0.5895901141306347;0.09168005889316774;0.1185646906258172
1 (55).jpg;1;0.6804668498489091;0.689831307383262;0.06558644996499116;0.18074723790380248
1 (55).jpg;1;0.19968453893121682;0.7070137426144907;0.06431575991072745;0.07359712385233476
2 (40).jpg;2;0.4492985707408977;0.3188654790263794;0.031237152387511055;0.04991430705561299
2 (40).jpg;1;0.4536974924915242;0.6862418349517438;0.08873018228782797;0.09959040079156725
2 (40).jpg;1;0.4433279577291237;0.15058610365480557;0.10036216591889004;0.10006957485087246
2 (40).jpg;2;0.46381115463544736;0.5318903957350982;0.026430309943433077;0.0604316002753988
2 (40).jpg;2;0.45225344963793485;0.9492753326543704;0.018758629852870724;0.036577666534040765
2 (40).jpg;2;0.4465301801573555;0.6550510326688758;0.01780099688835864;0.041193106104639284
3 (93).jpg;1;0.5644043616528781;0.5299813555474062;0.09745810166844782;0.2537169047080323
3 (93).jpg;1;0.42863216040269386;0.647452841403594;0.11770457141804246;0.09512214947943907
3 (93).jpg;0;0.4573183239630933;0.725801744660573;0.029806676900611735;0.038760233922982314
3 (93).jpg;2;0.35544211909456075;0.4527696157798607;0.08590996940180941;0.11312047663094109
3 (93).jpg;2;0.018505776828190067;0.5205028272173894;0.01273305686015003;0.02366176972329367
3 (56).jpg;1;0.750485546184036;0.3483592374155212;0.3075440964608822;0.267502822556755
3 (56).jpg;1;0.383865716322413;0.3526439130455879;0.07937121841142762;0.20389082585418575
3 (56).jpg;0;0.7090256888911409;0.5144128494581917;0.029405629859780364;0.04245711705674686
3 (109).jpg;1;0.13955761351675358;0.5878765715914291;0.14468122878164616;0.11872289681534388
3 (109).jpg;2;0.6405200598374853;0.5092866864064747;0.12143635299970519;0.14095671442263297
3 (109).jpg;0;0.7493291890846109;0.8270277149407934;0.05069509542213296;0.060495221764472744
3 (109).jpg;2;0.17572185228455742;0.5880637634149656;0.01307008851249263;0.03304350976664651
3 (109).jpg;1;0.7016261118762898;0.7295167650039226;0.22328909388128318;0.10176986055892881
3 (119).jpg;1;0.11738802352041569;0.6586096548934361;0.06118278683356519;0.07951403534063235
3 (119).jpg;1;0.14426767601157134;0.5203954730173534;0.11778298863824808;0.11403852454788017
3 (119).jpg;2;0.20800928799611218;0.6058671579400865;0.017923391090249114;0.02888958025178151
3 (119).jpg;2;0.9428001259857753;0.3947604912793786;0.0962019866367556;0.1416346844469653
3 (49).jpg;1;0.5547682564213591;0.42068059785595496;0.20218575675532502;0.17597175582183455
3 (49).jpg;1;0.23435704213268352;0.3688414582448026;0.0974089244626603;0.2552043536517411
